"id","recording_id","club_id","camera_id","level","event_type","message","details_json","created_at"
"238","8d487575-36fb-4498-b267-4754b3de5c41","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FASTSTART_STARTED","Faststart démarré","{""stage"": ""FASTSTART"", ""inputPath"": ""/tmp/capture-98e51df0afaffb6ab90b.mp4"", ""rollingId"": ""98e51df0afaffb6ab90b"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-rs74g""}","2026-06-16T09:52:21.516208Z"
"237","8d487575-36fb-4498-b267-4754b3de5c41","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_DONE","Capture FFmpeg terminée","{""code"": 0, ""mode"": ""copy"", ""bytes"": 2348890835, ""stage"": ""CAPTURE"", ""signal"": null, ""rollingId"": ""98e51df0afaffb6ab90b"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-rs74g"", ""signalledStop"": false}","2026-06-16T09:52:21.327965Z"
"236","8d487575-36fb-4498-b267-4754b3de5c41","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_START","Capture FFmpeg lancée","{""mode"": ""copy"", ""stage"": ""CAPTURE"", ""rollingId"": ""98e51df0afaffb6ab90b"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-rs74g"", ""localCapturePath"": ""/tmp/capture-98e51df0afaffb6ab90b.mp4""}","2026-06-16T07:52:25.789306Z"
"235","8d487575-36fb-4498-b267-4754b3de5c41","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","HLS_CAPTURE_STARTED","Capture FFmpeg démarrée","{""stage"": ""CAPTURE_START"", ""rollingId"": ""98e51df0afaffb6ab90b"", ""tempGcsPath"": ""tmp/hikconnect/hls/98e51df0afaffb6ab90b.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-rs74g"", ""liveUrlPresent"": true}","2026-06-16T07:52:25.771008Z"
"234","8d487575-36fb-4498-b267-4754b3de5c41","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","RECORDING_STARTED","Enregistrement démarré (HLS Live)","{""engine"": ""hls"", ""deviceId"": ""f2673f422d8e4830b5a3be77c39cfdf2"", ""rollingId"": ""98e51df0afaffb6ab90b""}","2026-06-16T07:52:19.497986Z"
"233","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","VIDEO_FINALIZED","Vidéo finale générée (limite 2 h)","{""stage"": ""MARK_COMPLETE"", ""timeout"": true, ""rollingId"": ""41dcdc9f9a1c69349879"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn""}","2026-06-16T06:49:59.423891Z"
"232","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","MARK_COMPLETE_STARTED","Finalisation DB démarrée","{""stage"": ""MARK_COMPLETE"", ""timeout"": true, ""rollingId"": ""41dcdc9f9a1c69349879"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn""}","2026-06-16T06:49:59.410048Z"
"231","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","GCS_UPLOAD_DONE","Upload GCS terminé","{""stage"": ""FINALIZING"", ""rollingId"": ""41dcdc9f9a1c69349879"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn""}","2026-06-16T06:49:58.722637Z"
"230","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","GCS_UPLOAD_STARTED","Upload GCS démarré","{""stage"": ""FINALIZING"", ""rollingId"": ""41dcdc9f9a1c69349879"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn""}","2026-06-16T06:49:33.167136Z"
"229","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FASTSTART_DONE","Faststart terminé","{""code"": 0, ""bytes"": 1373518772, ""stage"": ""FASTSTART"", ""rollingId"": ""41dcdc9f9a1c69349879"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn""}","2026-06-16T06:49:33.135992Z"
"228","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FASTSTART_STARTED","Faststart démarré","{""stage"": ""FASTSTART"", ""inputPath"": ""/tmp/capture-41dcdc9f9a1c69349879.mp4"", ""rollingId"": ""41dcdc9f9a1c69349879"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn""}","2026-06-16T06:49:30.9778Z"
"227","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_DONE","Capture FFmpeg terminée","{""code"": 0, ""mode"": ""copy"", ""bytes"": 1373518772, ""stage"": ""CAPTURE"", ""signal"": null, ""rollingId"": ""41dcdc9f9a1c69349879"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn"", ""signalledStop"": false}","2026-06-16T06:49:30.800248Z"
"226","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_START","Capture FFmpeg lancée","{""mode"": ""copy"", ""stage"": ""CAPTURE"", ""rollingId"": ""41dcdc9f9a1c69349879"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn"", ""localCapturePath"": ""/tmp/capture-41dcdc9f9a1c69349879.mp4""}","2026-06-16T04:49:37.382795Z"
"225","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","HLS_CAPTURE_STARTED","Capture FFmpeg démarrée","{""stage"": ""CAPTURE_START"", ""rollingId"": ""41dcdc9f9a1c69349879"", ""tempGcsPath"": ""tmp/hikconnect/hls/41dcdc9f9a1c69349879.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-mf7pn"", ""liveUrlPresent"": true}","2026-06-16T04:49:37.368557Z"
"224","56262b16-8656-4c09-96fe-5cbd28444368","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","RECORDING_STARTED","Enregistrement démarré (HLS Live)","{""engine"": ""hls"", ""deviceId"": ""f2673f422d8e4830b5a3be77c39cfdf2"", ""rollingId"": ""41dcdc9f9a1c69349879""}","2026-06-16T04:49:29.584036Z"
"223","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","VIDEO_FINALIZED","Vidéo finale générée","{""stage"": ""MARK_COMPLETE"", ""timeout"": false, ""rollingId"": ""68eea320e4b1600b7364"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9""}","2026-06-16T00:09:36.466424Z"
"222","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","MARK_COMPLETE_STARTED","Finalisation DB démarrée","{""stage"": ""MARK_COMPLETE"", ""timeout"": false, ""rollingId"": ""68eea320e4b1600b7364"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9""}","2026-06-16T00:09:36.453327Z"
"221","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","GCS_UPLOAD_DONE","Upload GCS terminé","{""stage"": ""FINALIZING"", ""rollingId"": ""68eea320e4b1600b7364"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9""}","2026-06-16T00:09:36.083768Z"
"220","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","GCS_UPLOAD_STARTED","Upload GCS démarré","{""stage"": ""FINALIZING"", ""rollingId"": ""68eea320e4b1600b7364"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9""}","2026-06-16T00:09:13.765171Z"
"219","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FASTSTART_DONE","Faststart terminé","{""code"": 0, ""bytes"": 1047593669, ""stage"": ""FASTSTART"", ""rollingId"": ""68eea320e4b1600b7364"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9""}","2026-06-16T00:09:13.749762Z"
"218","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FASTSTART_STARTED","Faststart démarré","{""stage"": ""FASTSTART"", ""inputPath"": ""/tmp/capture-68eea320e4b1600b7364.mp4"", ""rollingId"": ""68eea320e4b1600b7364"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9""}","2026-06-16T00:09:11.718226Z"
"217","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_DONE","Capture FFmpeg terminée","{""code"": 255, ""mode"": ""copy"", ""bytes"": 1047593669, ""stage"": ""FFMPEG_STOP_REQUESTED"", ""signal"": null, ""rollingId"": ""68eea320e4b1600b7364"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9"", ""signalledStop"": true}","2026-06-16T00:09:11.5629Z"
"216","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_STOP_REQUESTED","Arrêt FFmpeg demandé","{""stage"": ""FFMPEG_STOP_REQUESTED"", ""reason"": ""stop_requested"", ""rollingId"": ""68eea320e4b1600b7364"", ""elapsedSec"": 5445, ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9""}","2026-06-16T00:09:11.062717Z"
"215","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","STOP_RECEIVED","Arrêt reçu","{""stage"": ""STOP_REQUESTED"", ""source"": ""db"", ""rollingId"": ""68eea320e4b1600b7364"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9""}","2026-06-16T00:09:10.993361Z"
"214","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","RECORDING_STOPPED","Arrêt demandé","{}","2026-06-16T00:09:01.842413Z"
"213","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_START","Capture FFmpeg lancée","{""mode"": ""copy"", ""stage"": ""CAPTURE"", ""rollingId"": ""68eea320e4b1600b7364"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9"", ""localCapturePath"": ""/tmp/capture-68eea320e4b1600b7364.mp4""}","2026-06-15T22:38:25.892798Z"
"212","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","HLS_CAPTURE_STARTED","Capture FFmpeg démarrée","{""stage"": ""CAPTURE_START"", ""rollingId"": ""68eea320e4b1600b7364"", ""tempGcsPath"": ""tmp/hikconnect/hls/68eea320e4b1600b7364.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-xwjl9"", ""liveUrlPresent"": true}","2026-06-15T22:38:25.874284Z"
"211","6ef50b05-39dd-4279-ad6b-3bf1b22ad577","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","RECORDING_STARTED","Enregistrement démarré (HLS Live)","{""engine"": ""hls"", ""deviceId"": ""f2673f422d8e4830b5a3be77c39cfdf2"", ""rollingId"": ""68eea320e4b1600b7364""}","2026-06-15T22:38:09.379683Z"
"210","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","ERROR","FINALIZATION_FAILED","Finalisation HLS échouée","{""error"": ""Faststart échoué (code=null)"", ""stage"": ""faststart"", ""rollingId"": ""399a6bfe5189fe82fa81"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-8rfwh""}","2026-06-15T14:33:19.653249Z"
"209","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FASTSTART_STARTED","Faststart démarré","{""stage"": ""FASTSTART"", ""inputPath"": ""/tmp/capture-399a6bfe5189fe82fa81.mp4"", ""rollingId"": ""399a6bfe5189fe82fa81"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-8rfwh""}","2026-06-15T14:33:16.250467Z"
"208","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_DONE","Capture FFmpeg terminée","{""code"": 255, ""mode"": ""copy"", ""bytes"": 1509996146, ""stage"": ""FFMPEG_STOP_REQUESTED"", ""signal"": null, ""rollingId"": ""399a6bfe5189fe82fa81"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-8rfwh"", ""signalledStop"": true}","2026-06-15T14:33:16.078007Z"
"207","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_STOP_REQUESTED","Arrêt FFmpeg demandé","{""stage"": ""FFMPEG_STOP_REQUESTED"", ""reason"": ""stop_requested"", ""rollingId"": ""399a6bfe5189fe82fa81"", ""elapsedSec"": 5425, ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-8rfwh""}","2026-06-15T14:33:15.767723Z"
"206","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","STOP_RECEIVED","Arrêt reçu","{""stage"": ""STOP_REQUESTED"", ""source"": ""db"", ""rollingId"": ""399a6bfe5189fe82fa81"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-8rfwh""}","2026-06-15T14:33:15.762009Z"
"205","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","RECORDING_STOPPED","Arrêt demandé","{}","2026-06-15T14:33:07.272986Z"
"204","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_START","Capture FFmpeg lancée","{""mode"": ""copy"", ""stage"": ""CAPTURE"", ""rollingId"": ""399a6bfe5189fe82fa81"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-8rfwh"", ""localCapturePath"": ""/tmp/capture-399a6bfe5189fe82fa81.mp4""}","2026-06-15T13:02:50.737985Z"
"203","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","HLS_CAPTURE_STARTED","Capture FFmpeg démarrée","{""stage"": ""CAPTURE_START"", ""rollingId"": ""399a6bfe5189fe82fa81"", ""tempGcsPath"": ""tmp/hikconnect/hls/399a6bfe5189fe82fa81.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-8rfwh"", ""liveUrlPresent"": true}","2026-06-15T13:02:50.71805Z"
"202","fcc6b800-e418-4b3d-9b5e-5c12b761f0a6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","RECORDING_STARTED","Enregistrement démarré (HLS Live)","{""engine"": ""hls"", ""deviceId"": ""f2673f422d8e4830b5a3be77c39cfdf2"", ""rollingId"": ""399a6bfe5189fe82fa81""}","2026-06-15T13:02:40.733506Z"
"201","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","VIDEO_FINALIZED","Vidéo finale générée","{""stage"": ""MARK_COMPLETE"", ""timeout"": false, ""rollingId"": ""0dbb69d00dc092ee1d60"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 5 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks""}","2026-06-15T13:00:23.939895Z"
"200","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","MARK_COMPLETE_STARTED","Finalisation DB démarrée","{""stage"": ""MARK_COMPLETE"", ""timeout"": false, ""rollingId"": ""0dbb69d00dc092ee1d60"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 5 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks""}","2026-06-15T13:00:23.92541Z"
"199","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","GCS_UPLOAD_DONE","Upload GCS terminé","{""stage"": ""FINALIZING"", ""rollingId"": ""0dbb69d00dc092ee1d60"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 5 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks""}","2026-06-15T13:00:23.438703Z"
"198","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","GCS_UPLOAD_STARTED","Upload GCS démarré","{""stage"": ""FINALIZING"", ""rollingId"": ""0dbb69d00dc092ee1d60"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 5 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks""}","2026-06-15T13:00:09.416541Z"
"197","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FASTSTART_DONE","Faststart terminé","{""code"": 0, ""bytes"": 844225553, ""stage"": ""FASTSTART"", ""rollingId"": ""0dbb69d00dc092ee1d60"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks""}","2026-06-15T13:00:09.397457Z"
"196","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FASTSTART_STARTED","Faststart démarré","{""stage"": ""FASTSTART"", ""inputPath"": ""/tmp/capture-0dbb69d00dc092ee1d60.mp4"", ""rollingId"": ""0dbb69d00dc092ee1d60"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks""}","2026-06-15T13:00:08.051337Z"
"195","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_DONE","Capture FFmpeg terminée","{""code"": 255, ""mode"": ""copy"", ""bytes"": 844225553, ""stage"": ""FFMPEG_STOP_REQUESTED"", ""signal"": null, ""rollingId"": ""0dbb69d00dc092ee1d60"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks"", ""signalledStop"": true}","2026-06-15T13:00:07.862939Z"
"194","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_STOP_REQUESTED","Arrêt FFmpeg demandé","{""stage"": ""FFMPEG_STOP_REQUESTED"", ""reason"": ""stop_requested"", ""rollingId"": ""0dbb69d00dc092ee1d60"", ""elapsedSec"": 3653, ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks""}","2026-06-15T13:00:07.220859Z"
"193","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","STOP_RECEIVED","Arrêt reçu","{""stage"": ""STOP_REQUESTED"", ""source"": ""db"", ""rollingId"": ""0dbb69d00dc092ee1d60"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks""}","2026-06-15T13:00:07.191411Z"
"192","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","RECORDING_STOPPED","Arrêt demandé","{}","2026-06-15T13:00:02.417399Z"
"191","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","FFMPEG_START","Capture FFmpeg lancée","{""mode"": ""copy"", ""stage"": ""CAPTURE"", ""rollingId"": ""0dbb69d00dc092ee1d60"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks"", ""localCapturePath"": ""/tmp/capture-0dbb69d00dc092ee1d60.mp4""}","2026-06-15T11:59:13.745519Z"
"190","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","HLS_CAPTURE_STARTED","Capture FFmpeg démarrée","{""stage"": ""CAPTURE_START"", ""rollingId"": ""0dbb69d00dc092ee1d60"", ""tempGcsPath"": ""tmp/hikconnect/hls/0dbb69d00dc092ee1d60.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-fwzks"", ""liveUrlPresent"": true}","2026-06-15T11:59:13.732697Z"
"189","3826ba9e-3e1f-4ea7-859b-68020adaaa3f","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","RECORDING_STARTED","Enregistrement démarré (HLS Live)","{""engine"": ""hls"", ""deviceId"": ""f2673f422d8e4830b5a3be77c39cfdf2"", ""rollingId"": ""0dbb69d00dc092ee1d60""}","2026-06-15T11:59:06.369205Z"
"188","a407e17d-bfcb-4583-b13d-74430aaf846c","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","d02da586e1174bb3b0c077971e565589","INFO","VIDEO_FINALIZED","Vidéo finale générée","{""stage"": ""MARK_COMPLETE"", ""timeout"": false, ""rollingId"": ""40ebddf1f6535de86c57"", ""finalGcsPath"": ""FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 4 FOOTBALL CLUB MIRAMAS.mp4"", ""executionName"": ""projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-8js4q""}","2026-06-15T11:30:54.254551Z"
